player_id,uniform_number,name,team,position,birth_day,height,weight,school,player_id,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,도루,도루실패,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,실책,도루성공률,멀티히트,출루율+장타율,득점권타율,대타타율
50054,59.0,천성호,LG,내야수,1997-10-30,183.0,85.0,광주화정초-충장중-진흥고-단국대-KT-상무-KT,50054,0.237,83,199,173,24,41,9,2,1,57,17,3,1,4,0,17,0,5,29,2,0.329,0.323,4,75.0,8,0.652,0.25,0.154
50066,55.0,강현우,KT,포수,2001-04-13,180.0,90.0,원종초(부천시리틀)-부천중-유신고,50066,0.188,40,78,64,5,12,1,0,1,16,8,0,0,3,1,10,0,0,14,1,0.25,0.293,4,0.0,2,0.543,0.235,0.364
50092,35.0,윤준혁,KT,내야수,2001-07-26,186.0,86.0,역촌초(은평구리틀)-충암중-충암고,50092,0.059,28,18,17,4,1,1,0,0,2,0,1,0,1,0,0,0,0,5,0,0.118,0.059,0,100.0,0,0.177,0.0,0.0
50108,24.0,함창건,LG,외야수,2001-08-18,176.0,83.0,백운초-충암중-충암고,50108,0.188,15,36,32,2,6,2,0,0,8,2,0,0,0,1,3,0,0,9,1,0.25,0.25,0,0.0,1,0.5,0.1,0.2
50150,33.0,손호영,롯데,내야수,1994-08-23,182.0,88.0,의왕부곡초-평촌중-충훈고-LG,50150,0.25,97,375,328,39,82,12,0,4,106,41,7,0,11,4,22,0,10,66,9,0.323,0.313,17,100.0,24,0.636,0.321,0.0
50167,2.0,이주형,키움,외야수,2001-04-02,181.0,80.0,송수초(해운대리틀)-센텀중-경남고-LG,50167,0.24,127,514,446,55,107,22,1,11,164,45,15,1,3,0,37,2,28,115,7,0.368,0.337,1,93.8,28,0.705,0.257,0.222
50204,37.0,박지훈,두산,내야수,2000-09-07,183.0,80.0,김해삼성초-경남중-마산고,50204,0.417,37,55,48,11,20,4,0,1,27,8,1,0,1,0,5,0,1,12,1,0.563,0.481,2,100.0,4,1.044,0.571,0.667
50208,6.0,오명진,두산,내야수,2001-09-04,179.0,79.0,대전신흥초-한밭중-세광고,50208,0.263,107,371,331,38,87,14,4,4,121,41,5,3,7,3,27,1,3,94,3,0.366,0.321,10,62.5,22,0.687,0.235,0.25
50304,23.0,김병휘,키움,내야수,2001-02-16,177.0,79.0,효제초-홍은중-장충고,50304,0.25,7,6,4,2,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0.25,0.5,0,0.0,0,0.75,0.0,0.0
50357,57.0,박주홍,키움,외야수,2001-04-16,187.0,87.0,자양초(하남시리틀)-건대부중-장충고,50357,0.226,102,283,248,33,56,11,3,3,82,23,11,1,2,2,30,0,1,72,5,0.331,0.31,3,91.7,12,0.641,0.219,0.182
50458,58.0,김지찬,삼성,외야수,2001-03-08,163.0,64.0,백사초(이천시리틀)-모가중-라온고,50458,0.281,90,373,317,59,89,9,2,0,102,23,22,3,10,3,38,0,5,44,7,0.322,0.364,1,88.0,24,0.686,0.286,0.0
50500,0.0,황성빈,롯데,외야수,1997-12-19,172.0,76.0,관산초-안산중앙중-소래고-경남대,50500,0.256,79,273,246,43,63,4,4,1,78,22,25,4,3,2,18,0,4,46,3,0.317,0.315,3,86.2,19,0.632,0.213,0.0
50608,54.0,이인한,롯데,외야수,1998-12-24,183.0,95.0,광주대성초-심석중-강릉고-강릉영동대,50608,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
50657,2.0,박민,KIA,내야수,2001-06-05,184.0,84.0,갈산초-성남중-야탑고-KIA-상무,50657,0.202,71,105,94,11,19,5,0,1,27,6,1,0,3,0,5,0,3,33,1,0.287,0.265,3,100.0,4,0.552,0.211,0.25
50704,24.0,임종찬,한화,외야수,2001-09-28,184.0,85.0,청주우암초-청주중-북일고,50704,0.167,17,35,30,2,5,1,0,1,9,2,2,0,0,0,5,0,0,13,0,0.3,0.286,1,100.0,1,0.586,0.2,0.0
50707,41.0,최인호,한화,외야수,2000-01-30,178.0,82.0,송정동초-광주동성중-포항제철고-한화-상무,50707,0.259,78,159,139,7,36,9,0,2,51,19,1,0,1,1,13,0,5,29,5,0.367,0.342,0,100.0,6,0.709,0.3,0.308
50709,63.0,박정현,한화,내야수,2001-07-27,183.0,83.0,부천북초-부천중-유신고-한화-상무,50709,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
50840,8.0,현원회,SSG,내야수,2001-07-08,180.0,95.0,가동초-경상중-대구고-SK,50840,0.305,21,62,59,6,18,1,0,1,22,6,0,0,0,0,3,0,0,16,3,0.373,0.339,0,0.0,4,0.712,0.235,0.5
50854,54.0,최지훈,SSG,외야수,1997-07-23,178.0,82.0,광주수창초-무등중-광주제일고-동국대-SK,50854,0.284,140,574,517,66,147,16,4,7,192,45,28,7,4,5,43,2,5,87,2,0.371,0.342,5,80.0,37,0.713,0.28,0.286
50868,45.0,류효승,SSG,외야수,1996-07-16,190.0,100.0,칠성초-경상중-대구상원고-성균관대-SK,50868,0.287,27,103,94,18,27,5,0,6,50,16,0,1,0,0,7,0,2,28,1,0.532,0.35,0,0.0,7,0.882,0.273,0.5
50901,38.0,안인산,NC,내야수,2001-02-27,181.0,95.0,군포오금초(안양시리틀)-평촌중-야탑고,50901,0.0,4,7,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
50902,68.0,김한별,NC,내야수,2001-01-18,177.0,85.0,효제초-선린중-배재고,50902,0.313,76,72,64,14,20,2,0,0,22,5,1,0,2,0,3,0,3,5,2,0.344,0.371,2,100.0,3,0.715,0.429,0.0
50906,39.0,박영빈,NC,외야수,1997-07-16,182.0,88.0,호원초(의정부리틀)-청량중-충암고-경희대,50906,0.25,16,5,4,8,1,0,0,0,1,1,4,2,0,0,1,0,0,2,0,0.25,0.4,0,66.7,0,0.65,1.0,0.0
50996,53.0,박시원,NC,외야수,2001-05-30,185.0,85.0,광주서림초-광주동성중-광주제일고,50996,0.204,52,60,54,12,11,2,0,1,16,4,1,0,1,0,5,0,0,18,1,0.296,0.271,0,100.0,0,0.567,0.25,0.375
51003,52.0,권동진,KT,내야수,1998-09-12,178.0,83.0,제주신광초-세광중-세광고-원광대-KT-상무,51003,0.225,123,309,271,34,61,12,3,1,82,25,3,1,6,1,30,0,1,91,8,0.303,0.304,15,75.0,12,0.607,0.27,0.5
51005,0.0,김건형,KT,외야수,1996-07-12,182.0,83.0,먼우금초-Lesbois(중)-Timberline(고)-Boise State(대),51005,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
51007,31.0,최성민,KT,외야수,2002-07-05,179.0,84.0,송정동초-무등중-광주동성고,51007,0.105,32,21,19,3,2,0,0,0,2,2,1,0,1,0,1,0,0,5,0,0.105,0.15,1,100.0,0,0.255,0.5,0.0
51013,67.0,유준규,KT,외야수,2002-08-16,176.0,69.0,군산신풍초-군산중-군산상고,51013,0.118,35,41,34,13,4,2,0,0,6,3,2,1,0,0,7,0,0,13,0,0.176,0.268,0,66.7,0,0.444,0.111,0.0
51100,7.0,이영빈,LG,내야수,2002-06-17,182.0,82.0,대전동산초(대전중구리틀)-충남중-세광고-LG-상무,51100,0.208,44,75,72,12,15,1,1,3,27,9,1,0,1,1,1,0,0,35,1,0.375,0.216,0,100.0,1,0.591,0.238,0.0
51203,62.0,안재석,두산,내야수,2002-02-15,185.0,75.0,성내초(강동구리틀)-배재중-서울고,51203,0.319,35,147,135,25,43,16,1,4,73,20,2,1,1,0,11,1,0,27,3,0.541,0.37,1,66.7,15,0.911,0.5,0.0
51269,60.0,강현구,두산,외야수,2002-06-16,186.0,98.0,서울도림초(인천남동구리틀)-동산중-인천고,51269,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
51298,15.0,박성재,두산,포수,2002-11-18,186.0,98.0,가산초-개성중-부산고-두산-상무,51298,0.0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
51302,58.0,이주형,키움,내야수,2002-07-05,183.0,105.0,이매초-매송중-야탑고-키움-상무,51302,0.313,11,17,16,2,5,0,0,0,5,2,0,0,0,0,1,0,0,7,0,0.313,0.353,0,0.0,1,0.666,0.6,0.143
51344,44.0,김휘집,NC,내야수,2002-01-01,180.0,92.0,양목초(히어로즈리틀)-대치중-신일고-키움,51344,0.249,142,500,429,64,107,18,2,17,180,56,10,2,2,2,40,0,27,89,9,0.42,0.349,19,83.3,29,0.769,0.242,0.333
51359,,장재영,키움,외야수,2002-05-10,187.0,83.0,갈산초-서울신월중-덕수고-키움-상무,51359,0.143,10,16,14,1,2,0,0,0,2,2,1,0,0,0,2,0,0,7,0,0.143,0.25,1,100.0,0,0.393,0.333,0.0
51407,50.0,이창용,삼성,내야수,1999-06-03,184.0,89.0,을지초(노원구리틀)-청량중-신흥고-강릉영동대,51407,0.2,11,17,15,2,3,1,0,1,7,2,1,0,0,0,2,0,0,8,0,0.467,0.294,1,100.0,0,0.761,0.167,0.0
51528,28.0,손성빈,롯데,포수,2002-01-14,186.0,92.0,희망대초-경기신흥중-장안고-롯데-상무,51528,0.145,51,69,62,6,9,0,0,1,12,3,0,0,2,0,4,0,1,20,1,0.194,0.209,1,0.0,0,0.403,0.125,0.0
51551,51.0,나승엽,롯데,내야수,2002-02-15,190.0,82.0,남정초-선린중-덕수고-롯데-상무,51551,0.229,105,392,328,40,75,12,2,9,118,44,0,0,3,1,55,2,5,65,10,0.36,0.347,8,0.0,13,0.707,0.275,0.571
51762,32.0,장규현,한화,포수,2002-06-28,183.0,96.0,인성초(미추홀구리틀)-동인천중-인천고-한화-상무,51762,1.0,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0.0,0,2.0,0.0,0.0
51865,20.0,조형우,SSG,포수,2002-04-04,187.0,95.0,송정동초-무등중-광주제일고-SK,51865,0.238,102,294,269,23,64,8,0,4,84,29,0,0,1,2,19,0,3,64,5,0.312,0.294,4,0.0,13,0.606,0.244,0.0
51868,18.0,고명준,SSG,내야수,2002-07-08,185.0,94.0,서원초-세광중-세광고-SK,51868,0.278,130,500,471,46,131,20,1,17,204,64,2,0,0,7,20,1,2,99,12,0.433,0.306,3,100.0,43,0.739,0.235,0.0
51903,42.0,김정호,NC,포수,1998-07-13,172.0,84.0,대구옥산초-경복중-포항제철고-성균관대,51903,0.444,8,11,9,3,4,0,0,0,4,0,0,0,1,0,0,0,1,4,0,0.444,0.5,0,0.0,1,0.944,0.0,0.0
51907,7.0,김주원,NC,내야수,2002-07-30,185.0,83.0,삼일초(군포시리틀)-안산중앙중-유신고,51907,0.289,144,624,539,98,156,26,8,15,243,65,44,11,4,2,63,1,16,111,8,0.451,0.379,29,80.0,40,0.83,0.306,0.333
51996,6.0,오태양,NC,내야수,2002-04-25,180.0,78.0,방배초-대치중-청원고-NC-상무,51996,0.25,14,13,12,6,3,0,0,0,3,1,2,1,0,0,1,0,0,3,0,0.25,0.308,1,66.7,0,0.558,0.75,0.0
52001,23.0,안현민,KT,외야수,2003-08-22,183.0,90.0,임호초(김해리틀)-개성중-마산고,52001,0.334,112,482,395,72,132,19,4,22,225,80,7,1,0,3,75,5,9,72,4,0.57,0.448,8,87.5,38,1.018,0.333,0.0
52002,57.0,김병준,KT,외야수,2003-07-03,175.0,80.0,창촌초(안산리틀)-안산중앙중-유신고,52002,0.2,9,5,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.2,0.2,0,0.0,0,0.4,0.0,0.0
52103,3.0,최원영,LG,외야수,2003-07-18,174.0,76.0,부산수영초-사직중-부산고,52103,0.282,119,115,103,37,29,5,0,0,34,2,8,4,3,1,4,0,4,20,4,0.33,0.33,1,66.7,2,0.66,0.174,0.667
52105,44.0,김성우,LG,포수,2003-11-15,180.0,85.0,성동초-건대부중-배재고,52105,0.2,7,5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.2,0.2,0,0.0,0,0.4,0.333,0.0
52121,53.0,문정빈,LG,내야수,2003-08-15,186.0,90.0,가동초-잠신중-서울고,52121,0.167,21,33,30,5,5,0,0,2,11,4,0,0,0,0,1,0,2,11,0,0.367,0.242,0,0.0,1,0.609,0.1,0.333
52154,26.0,이주헌,LG,포수,2003-03-04,185.0,92.0,서울이수초-성남중-성남고,52154,0.219,76,156,128,22,28,3,0,4,43,9,0,0,2,0,18,0,8,30,2,0.336,0.351,4,0.0,5,0.687,0.111,0.25
52208,96.0,천현재,두산,외야수,1999-07-05,183.0,90.0,연제초(부산남구리틀)-신정중-부경고-성균관대,52208,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0
52267,48.0,김동준,두산,내야수,2002-09-04,193.0,100.0,군산신풍초-군산중-군산상고,52267,0.237,36,100,93,8,22,3,0,2,31,10,1,1,1,0,5,0,1,30,2,0.333,0.283,1,50.0,3,0.616,0.259,0.333
52305,14.0,박수종,키움,외야수,1999-02-25,178.0,82.0,도신초-강남중-충암고-경성대,52305,0.143,38,45,42,6,6,0,0,1,9,2,1,0,0,0,3,0,0,12,0,0.214,0.2,1,100.0,2,0.414,0.083,0.0
52366,,푸이그,키움,외야수,1990-12-07,188.0,108.0,쿠바 EIEFD(대)-키움,52366,0.212,40,172,156,17,33,2,0,6,53,20,0,0,0,0,12,0,4,38,1,0.34,0.285,2,0.0,9,0.625,0.256,0.0
52415,7.0,이재현,삼성,내야수,2003-02-04,180.0,82.0,서울이수초-선린중-서울고,52415,0.254,139,555,457,82,116,29,1,16,195,67,6,1,10,8,69,1,11,119,8,0.427,0.36,23,85.7,29,0.787,0.256,0.333
52424,8.0,김재혁,삼성,외야수,1999-12-26,182.0,85.0,제주남초-제주제일중-제주고-동아대-삼성-상무,52424,0.0,8,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0.25,0,0.0,0,0.25,0.0,0.0
52430,30.0,김영웅,삼성,내야수,2003-08-24,183.0,81.0,공주중동초-야로중-물금고,52430,0.249,125,499,446,66,111,22,2,22,203,72,6,2,0,3,48,3,2,143,6,0.455,0.323,11,75.0,25,0.778,0.268,0.0
52504,50.0,김동혁,롯데,외야수,2000-09-15,177.0,77.0,서화초-상인천중-제물포고-강릉영동대,52504,0.225,93,114,89,19,20,4,1,0,26,6,13,4,4,0,18,0,3,26,3,0.292,0.373,0,76.5,4,0.665,0.235,0.0
52516,5.0,조세진,롯데,외야수,2003-11-21,181.0,86.0,장안초(성남중원구리틀)-선린중-서울고-롯데-상무,52516,0.143,12,9,7,1,1,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0.143,0.333,0,0.0,0,0.476,0.0,0.0
52568,6.0,한태양,롯데,내야수,2003-09-15,181.0,76.0,역삼초-언북중-덕수고-롯데-상무,52568,0.274,108,267,230,42,63,14,2,2,87,22,3,2,3,0,32,0,2,69,3,0.378,0.367,7,60.0,11,0.745,0.274,0.167
52591,91.0,윤동희,롯데,외야수,2003-09-18,187.0,85.0,현산초-대원중-야탑고,52591,0.282,97,399,330,54,93,21,1,9,143,53,4,2,3,6,49,2,11,65,12,0.433,0.386,3,66.7,26,0.819,0.292,0.5
52605,5.0,김도영,KIA,내야수,2003-10-02,183.0,85.0,광주대성초-광주동성중-광주동성고,52605,0.309,30,122,110,20,34,9,0,7,64,27,3,0,0,2,10,1,0,23,3,0.582,0.361,5,100.0,10,0.943,0.294,1.0
52667,9.0,윤도현,KIA,내야수,2003-05-07,181.0,84.0,광주화정초-무등중-광주제일고,52667,0.275,40,160,149,24,41,7,2,6,70,17,2,1,2,0,8,0,1,36,1,0.47,0.316,9,66.7,12,0.786,0.296,0.0
52704,9.0,이상혁,한화,외야수,2001-09-14,174.0,65.0,수원영화초(군포시리틀)-수원북중-장안고-강릉영동대,52704,0.2,39,12,10,14,2,1,0,0,3,2,3,4,1,0,0,0,1,3,0,0.3,0.273,0,42.9,0,0.573,0.25,0.0
52764,59.0,허인서,한화,포수,2003-07-11,182.0,93.0,순천북초-여수중-효천고-한화-상무,52764,0.172,20,30,29,2,5,1,0,0,6,2,0,0,0,0,0,0,1,12,1,0.207,0.2,1,0.0,0,0.407,0.182,0.333
52769,17.0,권광민,한화,내야수,1997-12-12,189.0,102.0,서울청구초-홍은중-장충고,52769,0.167,15,18,18,2,3,1,0,0,4,0,0,0,0,0,0,0,0,5,1,0.222,0.167,0,0.0,0,0.389,0.0,0.25
52803,36.0,김태윤,SSG,내야수,2003-02-28,170.0,65.0,창우초(하남시리틀)-배명중-배명고,52803,0.5,8,4,2,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0.5,0.75,0,50.0,0,1.25,0.0,1.0
52804,52.0,석정우,SSG,내야수,1999-01-20,180.0,82.0,동일중앙초-경남중-경남고-연세대,52804,0.265,27,54,49,3,13,1,0,2,20,4,0,0,0,0,4,0,1,18,1,0.408,0.333,4,0.0,0,0.741,0.3,0.0
52807,68.0,임근우,SSG,외야수,1999-07-22,180.0,88.0,서울도곡초-휘문중-휘문고-홍익대,52807,0.0,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
53123,23.0,오스틴,LG,내야수,1993-10-14,183.0,97.0,미국 Klein Collins(고),53123,0.313,116,499,425,82,133,25,1,31,253,95,3,0,0,11,61,7,2,62,11,0.595,0.393,8,100.0,38,0.988,0.292,0.0
53204,26.0,박민준,두산,포수,2002-10-21,183.0,95.0,아라초-마산동중-용마고-동강대,53204,0.0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
53302,,이승원,키움,내야수,2004-07-02,185.0,75.0,도봉초(노원구리틀)-상명중-덕수고-키움-상무,53302,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0
53309,98.0,서유신,키움,내야수,2000-08-17,176.0,76.0,광주수창초-충장중-화순고-원광대,53309,0.0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0.0,0.125,1,0.0,0,0.125,0.0,0.0
53312,12.0,김건희,키움,포수,2004-11-07,186.0,96.0,대전신흥초-온양중-원주고,53312,0.242,105,344,322,24,78,20,2,3,111,25,2,1,7,2,13,0,0,102,10,0.345,0.27,5,66.7,19,0.615,0.224,0.2
53344,47.0,김동헌,키움,포수,2004-07-15,182.0,91.0,영문초(영등포구리틀)-충암중-충암고,53344,0.268,49,91,82,8,22,3,0,0,25,8,0,0,0,1,7,0,1,23,0,0.305,0.33,1,0.0,3,0.635,0.292,0.6
53411,67.0,박진우,삼성,포수,2003-10-14,176.0,87.0,글꽃초(대전중구리틀)-현도중-청주고,53411,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
53554,2.0,김민석,두산,외야수,2004-05-09,185.0,83.0,신도초-휘문중-휘문고-롯데,53554,0.228,95,247,228,21,52,7,3,1,68,21,3,2,2,3,12,1,2,62,3,0.298,0.269,6,60.0,12,0.567,0.254,0.118
53659,64.0,정해원,KIA,내야수,2004-05-21,185.0,87.0,제주신광초-덕수중-휘문고,53659,0.075,24,46,40,5,3,0,0,0,3,0,0,0,0,0,5,0,1,14,4,0.075,0.196,1,0.0,0,0.271,0.091,0.167
53764,51.0,문현빈,한화,내야수,2004-04-20,174.0,82.0,대전유천초-온양중-북일고,53764,0.32,141,592,528,71,169,30,2,12,239,80,17,6,5,11,38,2,10,82,11,0.453,0.37,3,73.9,53,0.823,0.319,0.25
53827,27.0,에레디아,SSG,외야수,1991-01-31,178.0,88.0,쿠바 Eide Luis Agusto Tursios Lima,53827,0.339,96,415,375,46,127,18,0,13,184,54,1,2,0,2,31,4,7,62,9,0.491,0.398,2,33.3,36,0.889,0.366,0.0
53992,,박한결,NC,외야수,2004-04-26,181.0,90.0,본리초-경복중-경북고-NC-상무,53992,0.118,8,19,17,2,2,0,0,2,8,3,0,0,0,0,2,0,0,8,0,0.471,0.211,0,0.0,0,0.682,0.25,0.0
54097,97.0,김민석,KT,포수,2005-07-22,181.0,93.0,창영초-동인천중-제물포고,54097,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
54156,52.0,손용준,LG,내야수,2000-02-15,178.0,85.0,김해화정초(김해리틀)-내동중-김해고-동원과학기술대,54156,0.2,9,16,15,3,3,0,0,0,3,1,1,0,0,0,0,0,1,5,2,0.2,0.25,1,100.0,0,0.45,0.25,0.0
54166,66.0,김현종,LG,외야수,2004-08-04,186.0,85.0,상인천초-동인천중-인천고,54166,0.4,10,6,5,3,2,1,0,0,3,0,0,0,0,0,1,0,0,1,1,0.6,0.5,0,0.0,0,1.1,0.0,0.5
54205,5.0,여동건,두산,내야수,2005-08-04,175.0,75.0,가동초-자양중-서울고,54205,0.105,19,21,19,6,2,0,0,0,2,2,0,1,0,0,2,0,0,2,1,0.105,0.19,1,0.0,0,0.295,0.333,0.333
54214,9.0,전다민,두산,외야수,2001-08-21,177.0,75.0,길동초-청원중-설악고-강릉영동대,54214,0.083,22,12,12,5,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0.083,0.083,1,100.0,0,0.166,0.5,0.0
54219,11.0,류현준,두산,포수,2005-03-25,182.0,92.0,문정초(송파구리틀)-배재중-장충고,54219,0.136,17,22,22,2,3,0,0,0,3,1,0,0,0,0,0,0,0,6,1,0.136,0.136,1,0.0,0,0.272,0.143,0.25
54236,3.0,임종성,두산,내야수,2005-03-03,183.0,90.0,본리초-대구중-경북고,54236,0.277,33,89,83,7,23,4,0,2,33,11,1,0,1,1,3,0,1,26,1,0.398,0.307,2,100.0,4,0.705,0.333,1.0
54305,5.0,이재상,키움,내야수,2005-04-17,183.0,85.0,갈산초-성남중-성남고,54305,0.5,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.5,1,0.0,0,1.0,0.0,0.0
54307,33.0,원성준,키움,외야수,2000-03-31,181.0,80.0,고명초-서울이수중-경기고-성균관대,54307,0.174,24,53,46,5,8,1,0,2,15,4,0,0,0,0,7,0,0,18,1,0.326,0.283,0,0.0,3,0.609,0.333,0.2
54344,44.0,고영우,키움,내야수,2001-06-21,173.0,80.0,부산대연초(사상구리틀)-대동중-경남고-성균관대,54344,0.217,14,26,23,4,5,1,0,0,6,2,0,0,1,0,2,0,0,6,2,0.261,0.28,2,0.0,1,0.541,0.3,0.0
54394,86.0,송지후,키움,내야수,2005-01-08,175.0,74.0,광주수창초-진흥중-광주제일고,54394,0.175,33,86,80,5,14,3,0,1,20,8,0,1,0,1,3,0,2,18,3,0.25,0.221,2,0.0,3,0.471,0.154,0.0
54400,0.0,디아즈,삼성,내야수,1996-11-19,188.0,105.0,도미니카 Daniel Smith(고) ,54400,0.314,144,628,551,93,173,32,0,50,355,158,1,0,0,11,60,10,6,100,15,0.644,0.381,4,100.0,50,1.025,0.352,1.0
54408,68.0,양도근,삼성,내야수,2003-02-06,173.0,72.0,인천동막초-상인천중-장안고-강릉영동대,54408,0.259,116,198,166,23,43,5,0,0,48,16,5,1,11,1,18,0,2,41,3,0.289,0.337,5,83.3,12,0.626,0.22,0.286
54444,4.0,카디네스,키움,외야수,1997-10-10,185.0,93.0,미국 California State(대)-삼성,54444,0.253,86,361,320,33,81,15,1,7,119,42,1,2,0,3,32,2,6,67,7,0.372,0.33,4,33.3,21,0.702,0.284,0.0
54460,,김호진,삼성,내야수,2005-07-16,183.0,84.0,송정동초-충장중-진흥고-삼성-상무,54460,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
54506,39.0,강승구,롯데,포수,2003-10-19,180.0,83.0,동막초-상인천중-제물포고-강릉영동대,54506,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
54529,29.0,레이예스,롯데,외야수,1994-10-05,196.0,87.0,베네수엘라 Dr Felipe Guevara(고),54529,0.326,144,643,573,75,187,44,1,13,272,107,7,1,0,9,58,17,3,66,25,0.475,0.386,2,87.5,60,0.861,0.375,0.0
54567,,강성우,롯데,내야수,2005-04-12,182.0,77.0,대전유천초-한밭중-청주고-롯데-상무,54567,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
54598,30.0,이호준,롯데,내야수,2004-03-20,172.0,72.0,대구옥산초-대구경운중-대구상원고,54598,0.242,99,153,132,20,32,7,4,3,56,23,1,0,3,1,14,0,3,33,3,0.424,0.327,10,100.0,6,0.751,0.313,0.0
54795,95.0,황영묵,한화,내야수,1999-10-16,177.0,80.0,수진초-성일중-충훈고,54795,0.273,117,286,260,40,71,17,1,1,93,22,1,3,2,1,20,0,2,37,4,0.358,0.329,6,25.0,18,0.687,0.3,0.455
54805,1.0,박지환,SSG,내야수,2005-07-12,183.0,75.0,군산남초-군산중-세광고,54805,0.15,31,68,60,3,9,0,0,0,9,4,0,1,3,1,4,0,0,19,1,0.15,0.2,5,0.0,1,0.35,0.176,0.0
