player_id,uniform_number,name,team,position,birth_day,height,weight,school
53898,28,송영진,SSG,투수,2004-05-28,185,90,대전유천초-한밭중-대전고
66662,25,신범수,SSG,포수,1998-01-25,177,83,광주대성초-광주동성중-광주동성고-KIA
55860,60,신지환,SSG,투수,2006-04-17,180,81,강남초-성남중-성남고
52873,,신헌민,SSG,투수,2002-07-19,187,88,학강초-광주동성중-광주동성고-SSG-상무
66864,10,안상현,SSG,내야수,1997-01-27,178,74,사파초-선린중-용마고-SK-상무
53897,,안현서,SSG,투수,2004-10-16,185,83,영일초-서울신월중-경기고
54833,33,앤더슨,SSG,투수,1994-03-22,194,83,미국 Galena(고)
53827,27,에레디아,SSG,외야수,1991-01-31,178,88,쿠바 Eide Luis Agusto Tursios Lima
60558,37,오태곤,SSG,외야수,1991-11-18,186,88,쌍문초-신월중-청원고-롯데-경찰-롯데-KT-SK
52867,12,윤태현,SSG,투수,2003-10-10,189,93,상인천초-동인천중-인천고
64861,16,이건욱,SSG,투수,1995-02-13,182,85,신도초-동산중-동산고-SK
55896,96,이도우,SSG,투수,2006-05-13,191,96,길동초-배명중-서울컨벤션고
53892,92,이로운,SSG,투수,2004-09-11,185,105,본리초-경복중-대구고
54806,9,이승민,SSG,외야수,2005-01-06,187,90,서울도곡초-휘문중-휘문고
53809,46,이승훈,SSG,투수,2004-08-12,186,81,서울학동초-건대부중-배재고
55893,93,이원준,SSG,외야수,2006-03-15,181,95,양정초-부산중-부산고
55832,32,이율예,SSG,포수,2006-11-21,183,90,중리초(함안리틀)-원동중-강릉고
67807,31,이정범,SSG,외야수,1998-04-10,178,88,인천숭의초-동인천중-인천고
79456,59,이지영,SSG,포수,1986-02-27,177,88,서화초-인천신흥중-제물포고-경성대-삼성-상무-삼성-키움
52807,68,임근우,SSG,외야수,1999-07-22,180,88,서울도곡초-휘문중-휘문고-홍익대
52802,63,임성준,SSG,투수,2001-11-16,183,93,덕현초(양주리틀)-춘천중-강릉고-강릉영동대
51895,21,장지훈,SSG,투수,1998-12-06,177,78,김해삼성초-내동중-김해고-동의대-SK-SSG-상무
55899,49,장현진,SSG,내야수,2004-05-18,180,84,잠일초(송파구리틀)-잠신중-서울고
52809,65,전영준,SSG,투수,2002-04-16,190,100,부곡초-휘문중-대구고-SSG-상무
66858,51,정동윤,SSG,투수,1997-10-22,193,103,덕성초(안산리틀)-중앙중-야탑고-SK-상무-SK
54812,3,정준재,SSG,내야수,2003-01-03,165,68,상인천초-동인천중-강릉고-동국대(얼리 드래프트)
54815,,정현승,SSG,외야수,2001-10-24,180,80,현산초-부천중-덕수고-인하대-SSG-상무
51897,19,조병현,SSG,투수,2002-05-08,182,90,온양온천초-온양중-세광고-SK-SSG-상무
51809,98,조요한,SSG,투수,2000-01-06,191,102,광주화정초-충장중-광주제일고-동강대-SSG-상무
51865,20,조형우,SSG,포수,2002-04-04,187,95,송정동초-무등중-광주제일고-SK
69804,15,채현우,SSG,외야수,1995-11-21,182,80,칠성초-경복중-대구상원고-송원대-SK
55890,90,천범석,SSG,투수,2006-03-06,183,86,과천문원초(안양시리틀)-수원북중-강릉고
68856,30,최민준,SSG,투수,1999-06-11,178,83,부산수영초-경남중-경남고-SK-상무-SK
65157,,최민창,SSG,외야수,1996-04-16,179,76,강남초-선린중-신일고-LG-SSG
68805,,최상민,SSG,외야수,1999-08-20,178,75,석교초-청주중-북일고-SSG
69893,62,최수호,SSG,투수,2000-07-19,183,78,봉천초-배명중-북일고-SK
55894,94,최윤석,SSG,내야수,2006-04-25,187,93,진북초(전주시비전리틀)-전라중-전주고
75847,14,최정,SSG,내야수,1987-02-28,180,90,대일초-평촌중-유신고-SK
68868,7,최준우,SSG,내야수,1999-03-25,176,78,방배초-대치중-장충고-SK-상무
50854,54,최지훈,SSG,외야수,1997-07-23,178,82,광주수창초-무등중-광주제일고-동국대-SK
54803,40,최현석,SSG,투수,2003-10-16,185,90,서흥초-동산중-동산고-부산과학기술대
69813,13,하재훈,SSG,외야수,1990-10-29,182,90,양덕초-마산동중-용마고-SK
68092,34,한두솔,SSG,투수,1997-01-15,177,86,광주수창초-진흥중-광주제일고-일본 오사카 리세이샤 전문대학-KT
62895,35,한유섬,SSG,외야수,1989-08-09,190,105,중앙초(해운대리틀)-대천중-경남고-경성대-SK-상무-SK
55801,01,한지헌,SSG,투수,2004-08-14,183,86,길동초-건대부중-청원고-경희대(얼리 드래프트)
54813,,허진,SSG,내야수,2001-06-16,175,78,광주수창초-충장중-광주동성고-고려대
50840,8,현원회,SSG,내야수,2001-07-08,180,95,가동초-경상중-대구고-SK
55897,97,홍대인,SSG,내야수,2001-11-23,174,76,서원초-세광중-세광고-사이버한국외대(얼리 드래프트)
55855,55,화이트,SSG,투수,1994-12-28,190,95,미국 Santa Clara(대)
55460,60,가라비토,삼성,투수,1995-08-19,183,100,도미니카 Liceo Enedina Puella Renville (고)	
55427,127,강민성,삼성,내야수,2006-02-22,183,85,연현초-잠신중-안산공고
74540,47,강민호,삼성,포수,1985-08-18,185,100,제주신광초-포철중-포철공고-(국제디지털대)-롯데
53460,105,강준서,삼성,외야수,2000-10-13,183,85,부산대연초-대천중-부산공고-동의대
64610,6,강한울,삼성,내야수,1991-09-12,181,66,사당초-중앙중-안산공고-원광대-KIA-삼성-상무
68407,9,공민규,삼성,내야수,1999-09-27,183,85,서화초-동산중-인천고-삼성-상무
62404,5,구자욱,삼성,외야수,1993-02-12,189,75,본리초-경복중-대구고-삼성-상무
55441,41,권현우,삼성,투수,2006-03-28,190,93,광주서림초-충장중-광주제일고
61365,17,김대우,삼성,투수,1988-11-21,183,85,역삼초-대치중-서울고-홍익대-히어로즈-상무-히어로즈
54401,44,김대호,삼성,투수,2001-10-15,185,100,제주신광초-이평중-군산상고-고려대
69442,24,김도환,삼성,포수,2000-04-14,178,90,언북초(의정부리틀)-영동중-신일고-삼성-상무
54402,123,김동현,삼성,투수,2001-05-25,186,95,용현초(인천남구리틀)-동인천중-인천고-강릉영동대
68403,48,김무신,삼성,투수,1999-12-08,185,95,온양온천초-온양중-북일고-(대구대)-삼성-상무
64793,12,김민수,삼성,포수,1991-03-02,177,80,대구옥산초-경복중-대구상원고-영남대-한화-상무
55420,120,김백산,삼성,투수,2003-10-13,183,86,남산초-원주중-강릉고-부산과학기술대
52402,107,김상민,삼성,외야수,2003-12-06,183,83,부산대연초-부산중-부산고
55425,125,김상준,삼성,내야수,2002-12-30,176,75,양덕초-마산동중-물금고-동원과학기술대
54403,122,김성경,삼성,투수,1999-10-01,181,84,학강초-망운중-광주동성고-송원대(얼리 드래프트)
67449,39,김성윤,삼성,외야수,1999-02-02,163,62,창신초(부산진구리틀)-원동중-포항제철고
53464,100,김시온,삼성,투수,2003-10-30,189,89,서당초-대원중-율곡고
52430,30,김영웅,삼성,내야수,2003-08-24,183,81,공주중동초-야로중-물금고
55429,119,김유현,삼성,투수,2004-02-07,184,93,광주서석초-광주동성중-광주동성고-동강대
65132,2,김재성,삼성,포수,1996-10-30,185,85,신광초-성남중-덕수고-LG-경찰-LG
65062,62,김재윤,삼성,투수,1990-09-16,185,91,서울도곡초-휘문중-휘문고-KT
52424,8,김재혁,삼성,외야수,1999-12-26,182,85,제주남초-제주제일중-제주고-동아대-삼성-상무
54407,124,김재형,삼성,내야수,2005-11-22,186,102,봉천초-선린중-덕수고
50458,58,김지찬,삼성,외야수,2001-03-08,163,64,백사초(이천시리틀)-모가중-라온고
69207,64,김태근,삼성,외야수,1996-08-10,175,74,광진초(광진구리틀)-건대부중-배명고-건국대-두산-상무
65040,25,김태훈,삼성,외야수,1996-03-31,177,78,진흥초(안산리틀)-평촌중-유신고-KT
62360,27,김태훈,삼성,투수,1992-03-02,187,101,남부민초-대신중-부경고-히어로즈-경찰-히어로즈-키움
61404,32,김헌곤,삼성,외야수,1988-11-09,174,81,회원초-경복중-제주관광고-영남대-삼성-상무
54460,,김호진,삼성,내야수,2005-07-16,183,84,송정동초-충장중-진흥고-삼성-상무
54400,0,디아즈,삼성,내야수,1996-11-19,188,105,도미니카 Daniel Smith(고) 
54443,,레예스,삼성,투수,1996-11-02,198,113,도미니카 Melida Altagracia Baez(고)-삼성
62234,16,류지혁,삼성,내야수,1994-01-13,181,75,청원초-선린중-충암고-두산-상무-두산-KIA
75125,52,박병호,삼성,내야수,1986-07-10,185,107,영일초(광명리틀)-영남중-성남고-상무-LG-히어로즈-미네소타-넥센-키움-KT
69418,66,박승규,삼성,외야수,2000-09-02,178,80,일산초-덕수중-경기고-삼성-상무
53416,116,박장민,삼성,내야수,2003-09-02,179,80,칠성초-경상중-대구고
50411,101,박주혁,삼성,투수,2001-05-18,182,82,남정초-덕수중-휘문고-삼성-상무
54466,113,박준용,삼성,투수,2003-12-19,184,92,북삼초(구미시리틀)-구미중-경북고-수성대
53411,67,박진우,삼성,포수,2003-10-14,176,87,글꽃초(대전중구리틀)-현도중-청주고
55455,55,배찬승,삼성,투수,2006-01-01,180,85,대구옥산초-협성경복중-대구고
77446,29,백정현,삼성,투수,1987-07-13,184,80,대구옥산초-대구중-대구상원고
73801,46,송은범,삼성,투수,1984-03-17,182,93,서흥초-동산중-동산고-SK-KIA-한화-LG
54405,,신경민,삼성,투수,2004-03-16,186,103,칠성초-경상중-대구고
53415,121,신윤호,삼성,투수,2004-09-08,183,85,서울청구초(서울중구리틀)-건대부중-장충고
52440,140,신정환,삼성,투수,2003-04-28,188,83,화접초(남양주리틀)-모가중-상우고
55438,38,심재훈,삼성,내야수,2006-03-03,180,80,삼일초-평촌중-유신고
66406,14,안주형,삼성,내야수,1993-08-14,176,68,부산중앙초-부산중-부경고-영남대
54408,68,양도근,삼성,내야수,2003-02-06,173,72,인천동막초-상인천중-장안고-강릉영동대
69403,53,양우현,삼성,내야수,2000-04-13,175,82,남정초-충암중-충암고
68415,42,양창섭,삼성,투수,1999-09-22,182,85,녹천초(노원구리틀)-청량중-덕수고
61268,19,양현,삼성,투수,1992-08-23,189,104,영랑초-한밭중-대전고-두산-상무-히어로즈-키움
75421,21,오승환,삼성,투수,1982-07-15,178,93,도신초-우신중-경기고-단국대-삼성-한신-세인트루이스-토론토-콜로라도
51466,103,오현석,삼성,내야수,2001-03-05,183,99,고명초-홍은중-안산공고
55428,128,우승완,삼성,투수,2005-09-06,186,90,대전구봉초(계룡시리틀)-충남중-세광고
69446,18,원태인,삼성,투수,2000-04-06,183,92,율하초(중구리틀)-경복중-경북고
54406,,유병선,삼성,투수,2005-09-12,181,84,무학초(성동구리틀)-청량중-경동고
54404,4,육선엽,삼성,투수,2005-07-13,190,90,백마초-서울신월중-장충고
68463,31,윤정빈,삼성,외야수,1999-06-24,182,93,신도초-부천중-부천고-삼성-상무
69428,23,이병헌,삼성,포수,1999-10-26,180,87,인천숭의초-인천신흥중-제물포고
63960,15,이상민,삼성,투수,1990-11-04,180,85,남도초(수성리틀)-대구중-경북고-동의대-NC-히어로즈-경찰-히어로즈-키움
66409,13,이성규,삼성,외야수,1993-08-03,178,82,광주대성초-광주동성중-광주동성고-인하대-삼성-경찰
50464,28,이승민,삼성,투수,2000-08-26,174,79,본리초-경상중-대구고-삼성-상무
51454,57,이승현,삼성,투수,2002-05-19,183,102,남도초-경복중-대구상원고
60146,20,이승현,삼성,투수,1991-11-20,181,92,화순초-진흥중-화순고-LG
63492,26,이재익,삼성,투수,1994-03-18,180,76,삼일초-중앙중-유신고
52415,7,이재현,삼성,내야수,2003-02-04,180,82,서울이수초-선린중-서울고
51460,59,이재희,삼성,투수,2001-10-11,187,100,대전신흥초-한밭중-대전고-삼성-상무
55417,117,이진용,삼성,외야수,2006-06-30,183,80,평택부용초(모현메이필드)-평택청담중-북일고
51407,50,이창용,삼성,내야수,1999-06-03,184,89,을지초(노원구리틀)-청량중-신흥고-강릉영동대
69416,56,이해승,삼성,내야수,2000-08-01,180,86,인천서림초-신흥중-인천고-삼성-상무
54411,,이현준,삼성,내야수,2001-04-20,182,80,연현초-금릉중-비봉고-한양대
53455,1,이호성,삼성,투수,2004-08-14,184,87,도원초(부천소사리틀)-동인천중-인천고
78352,45,임창민,삼성,투수,1985-08-25,183,94,광주대성초-광주동성중-광주동성고-연세대-히어로즈-경찰-히어로즈-NC-두산
65586,34,전병우,삼성,내야수,1992-10-24,182,93,동삼초-경남중-개성고-동아대-롯데-키움
54467,49,정민성,삼성,투수,2005-05-09,184,98,군산중앙초-군산중-군산상일고
52405,132,조민성,삼성,내야수,2003-10-22,180,90,서울학동초-휘문중-휘문고-삼성-상무
51468,104,주한울,삼성,외야수,2002-06-08,183,83,성동초-건대부중-배명고
55415,115,진희성,삼성,투수,2006-05-18,179,90,인천서림초-우신중-동산고
52400,106,차동영,삼성,포수,2002-11-01,181,82,갈곡초(기흥구리틀)-모가중-강릉고
55435,35,차승준,삼성,내야수,2006-11-20,181,88,무학초-창원신월중-용마고
55414,114,천겸,삼성,투수,2006-01-25,179,88,부산수영초-개성중-부산고
62146,54,최성훈,삼성,투수,1989-10-11,178,75,가동초-잠신중-경기고-경희대-LG
55419,109,최예한,삼성,투수,2002-06-02,183,90,양정초-포항제철중-포항제철고-성균관대
65320,3,최원태,삼성,투수,1997-01-07,184,104,인헌초(용산구리틀)-서울경원중-서울고-히어로즈-키움-LG
67421,11,최지광,삼성,투수,1998-03-13,173,85,감천초-대신중-부산고-삼성-상무
66451,51,최충연,삼성,투수,1997-03-05,190,85,대구수창초-대구중-경북고
68501,37,최하늘,삼성,투수,1999-03-26,190,99,서울학동초-자양중-경기고-롯데-상무
55440,40,함수호,삼성,외야수,2006-03-10,181,88,구미인동초(구미시리틀)-협성경복중-대구상원고
50449,108,허윤동,삼성,투수,2001-06-19,180,90,(덕양구리틀)-금릉중-유신고-삼성-상무
50430,65,홍원표,삼성,투수,2001-03-27,183,86,신도초-부천중-부천고
55412,112,홍준영,삼성,투수,2004-08-18,180,76,안산중앙초(안산리틀)-일직중-경주고-동원과학기술대
67005,63,홍현빈,삼성,외야수,1997-08-29,174,70,수원신곡초-매송중-유신고-KT-상무
50441,61,황동재,삼성,투수,2001-11-03,191,97,율하초-경운중-경북고
53375,75,후라도,삼성,투수,1996-01-30,188,109,파나마 San Judas Tadeo(고)-키움
50905,100,강태경,NC,투수,2001-07-26,188,95,양덕초-잠실중-배명고
54908,60,고승완,NC,외야수,2001-03-15,178,81,광주대성초-무등중-광주동성고-연세대
59372,,고준휘,NC,외야수,,,,
65933,59,구창모,NC,투수,1997-02-17,182,85,천안남산초-덕수중-울산공고-NC-상무
63963,36,권희동,NC,외야수,1990-12-30,177,85,동천초-경주중-경주고-경남대-NC-상무
59374,,김건,NC,내야수,,,,
52995,22,김녹원,NC,투수,2003-05-17,182,88,학강초-무등중-광주제일고
55933,103,김동현,NC,포수,2002-08-30,180,88,부산대연초-사직중-부산공고-성균관대
59378,,"김명규
",NC,내야수,,,,
54913,63,김민규,NC,투수,2001-09-07,183,84,광주서석초-진흥중-광주동성고-경성대
54901,,김민균,NC,투수,2005-01-18,188,88,가동초-자양중-경기고
69980,66,김범준,NC,외야수,2000-04-20,183,90,울산대현초-제일중-대구고
54905,9,김세훈,NC,내야수,2005-04-04,174,77,매호초(경산시리틀)-경운중-경북고
68900,17,김영규,NC,투수,2000-02-10,188,86,광주서석초-무등중-광주제일고
64580,32,김재열,NC,투수,1996-01-02,183,97,양정초-개성중-부산고-KIA
51903,42,김정호,NC,포수,1998-07-13,172,84,대구옥산초-경복중-포항제철고-성균관대
51907,7,김주원,NC,내야수,2002-07-30,185,83,삼일초(군포시리틀)-안산중앙중-유신고
54910,106,김준원,NC,투수,2005-05-31,190,82,칠성초-대구중-경북고
51901,,김진우,NC,투수,2002-10-28,178,82,진북초-전라중-군산상고-NC
67954,54,김진호,NC,투수,1998-06-07,183,90,의왕부곡초-성일중-광주동성고-NC-경찰
50992,11,김태경,NC,투수,2001-04-07,188,95,김해삼성초-내동중-용마고-NC-상무
67956,15,김태현,NC,투수,1998-03-21,188,95,김해삼성초-내동중-김해고-NC-경찰
54912,109,김태호,NC,포수,2001-02-15,178,93,신도초(해운대리틀)-센텀중-부산정보고-동아대
55995,95,김태훈,NC,투수,2006-10-26,188,88,부평남초(부평구리틀)-동인천중-소래고
50902,68,김한별,NC,내야수,2001-01-18,177,85,효제초-선린중-배재고
68912,25,김형준,NC,포수,1999-11-02,187,98,가동초-세광중-세광고-NC-상무
54959,,김휘건,NC,투수,2005-08-27,191,105,소양초-춘천중-휘문고
51344,44,김휘집,NC,내야수,2002-01-01,180,92,양목초(히어로즈리틀)-대치중-신일고-키움
53914,110,노재원,NC,투수,2001-07-26,179,93,중대초-배명중-배명고
54944,24,데이비슨,NC,내야수,1991-03-26,190,104,미국 Yucaipa(고)
66965,16,도태훈,NC,내야수,1993-03-18,184,85,양정초-개성중-부산고-동의대-NC-상무
55903,3,라일리,NC,투수,1996-07-09,190,100,미국 Louisville(대)
55912,12,로건,NC,투수,1997-05-23,186,105,미국 IMG Academy(고)
65949,41,류진욱,NC,투수,1996-10-10,189,88,양정초-개성중-부산고
53973,20,목지훈,NC,투수,2004-05-11,181,83,효제초-청량중-신일고
79215,37,박건우,NC,외야수,1990-09-08,184,80,역삼초-서울이수중-서울고-두산-경찰-두산
52994,111,박동수,NC,투수,1999-05-24,177,85,서울학동초-서울경원중-덕수고-고려대-NC-상무
62907,2,박민우,NC,내야수,1993-02-06,185,80,마포초(용산구리틀)-선린중-휘문고
52980,102,박성재,NC,포수,2003-03-21,179,85,가고파초(창원리틀)-마산동중-용마고-상무
62244,10,박세혁,NC,포수,1990-01-09,181,86,수유초-신일중-신일고-고려대-두산-상무-두산
50996,53,박시원,NC,외야수,2001-05-30,185,85,광주서림초-광주동성중-광주제일고
50906,39,박영빈,NC,외야수,1997-07-16,182,88,호원초(의정부리틀)-청량중-충암고-경희대
54911,112,박인우,NC,내야수,2001-12-14,177,80,배봉초(군포시리틀)-청량중-배명고-용인예술과학대
69900,113,박주찬,NC,내야수,1996-01-11,178,84,동막초-경포중-강릉고-동아대
68097,67,박주현,NC,투수,1999-08-03,184,85,철산초(광명리틀)-영동중-충암고-KT
69994,114,박지한,NC,투수,2000-10-21,185,90,동일중앙초-부산중-개성고
53992,,박한결,NC,외야수,2004-04-26,181,90,본리초-경복중-경북고-NC-상무
64995,61,배재환,NC,투수,1995-02-24,186,95,가동초-잠신중-서울고-NC-상무
53999,,서동욱,NC,투수,2004-02-26,177,80,신천초(송파구리틀)-대치중-신일고
66068,58,서의태,NC,투수,1997-09-05,194,115,묵동초(남양주리틀)-청량중-경기고-KT-히어로즈-키움
52906,,서준교,NC,내야수,2003-05-23,181,83,거제제산초(거제리틀)-외포중-김해고
69995,5,서호철,NC,내야수,1996-10-16,179,85,순천남산초-순천이수중-효천고-동의대-NC-상무
67962,50,소이현,NC,투수,1999-02-09,185,93,서울이수초-서울이수중-서울디자인고
54904,46,손주환,NC,투수,2002-01-05,177,85,영천초-신정중-물금고-동아대
69203,8,송승환,NC,외야수,2000-10-28,183,93,신기초(금천구리틀)-양천중-서울고-두산
55917,117,신민우,NC,포수,2006-08-13,181,88,김해우암초(김해리틀)-내동중-마산고
68902,18,신민혁,NC,투수,1999-02-04,184,95,염강초(강서구리틀)-매향중-야탑고
53989,118,신성호,NC,내야수,2003-09-28,178,76,김해삼성초-내동중-마산고
53919,43,신영우,NC,투수,2004-04-21,182,84,센텀초-센텀중-경남고
53991,,신용석,NC,포수,2003-10-11,181,91,양덕초-마산동중-마산고-NC-상무
59377,,"신재인
",NC,내야수,,,,
50901,38,안인산,NC,내야수,2001-02-27,181,95,군포오금초(안양시리틀)-평촌중-야탑고
64022,1,안중열,NC,포수,1995-09-01,176,87,가야초-개성중-부산고-(영남사이버대)-KT-롯데-상무-롯데
55920,120,양가온솔,NC,외야수,2006-02-24,182,79,진북초-전라중-인상고
68904,34,오영수,NC,내야수,2000-01-30,178,93,사파초-창원신월중-용마고-NC-상무
51991,105,오장한,NC,외야수,2002-05-20,183,95,희망대초-매향중-장안고-NC-상무
51996,6,오태양,NC,내야수,2002-04-25,180,78,방배초-대치중-청원고-NC-상무
54906,56,원종해,NC,투수,2005-04-09,183,83,길동초-건대부중-장충고
55925,125,유재현,NC,내야수,2005-10-17,182,76,길동초-홍은중-경기상고
59380,,윤서현,NC,투수,,,,
55997,97,이세민,NC,투수,2005-08-08,187,100,칠성초-경복중-대구상원고
77211,45,이용찬,NC,투수,1989-01-02,185,85,신원초-양천중-장충고-두산-상무-두산
63260,55,이우성,NC,외야수,1994-07-17,182,95,대전유천초-한밭중-대전고-두산-상무-두산-NC-KIA
60263,51,이재학,NC,투수,1990-10-04,181,84,대구옥산초-경복중-대구고-두산
52992,40,이준혁,NC,투수,2003-06-30,184,87,용인포곡초(처인구리틀)-성일중-율곡고-NC
52907,122,이한,NC,내야수,2003-08-25,181,83,안산해양초(안산리틀)-수원북중-유신고-NC
59368,,이희성,NC,포수,,,,
54900,28,임상현,NC,투수,2005-07-16,184,89,김천신일초(김천시리틀)-상원중-대구상원고
63959,13,임정호,NC,투수,1990-04-16,188,90,성동초-잠신중-신일고-성균관대-NC-상무
52902,19,임지민,NC,투수,2003-10-11,185,82,가평목동초(가평리틀)-춘천중-강원고
50900,124,임형원,NC,투수,2001-09-15,183,73,시흥계수초(소사리틀)-동산중-인천고
55993,93,장창훈,NC,내야수,2000-05-22,176,70,강남초-개군중-설악고-강릉영동대
69204,47,전루건,NC,투수,2000-06-09,185,80,도신초-충암중-부천고-두산
69969,57,전사민,NC,투수,1999-07-06,194,85,연서초(부산동래구리틀)-대신중-부산정보고-NC-상무
50995,121,정구범,NC,투수,2000-06-16,183,71,경동초(성동구리틀)-건대부중-덕수고
53995,133,정주영,NC,투수,2004-06-18,184,97,대구장기초(대구달서구리틀)-경운중-경북고
52903,64,조민석,NC,투수,1998-12-21,180,83,천안남산초-천안북중-부천고-원광대-NC-상무
55927,127,조창연,NC,외야수,2006-04-07,185,90,천안남산초-장충중-장충고
54907,,조현민,NC,내야수,2005-03-23,181,83,정수초(성북구리틀)-서울이수중-충암고
52908,129,조효원,NC,내야수,1999-03-10,180,87,공주중동초-온양중-공주고-원광대
67905,23,천재환,NC,외야수,1994-04-01,181,83,대전신흥초-공주중-화순고-고려대
68909,130,최보성,NC,내야수,1998-10-16,181,88,진해장복초(진해리틀)-외포중-개성고
66920,26,최성영,NC,투수,1997-04-28,180,85,영랑초-설악중-설악고-NC-상무
59379,,최요한,NC,투수,,,,
54903,48,최우석,NC,투수,2005-03-31,190,90,서흥초-동인천중-비봉고
